,ZIP,State,County,coastal_flood_events_96_19,State_abbrev,County_FIPS
3144,92092,CALIFORNIA,SAN DIEGO,1,CA,6073
3145,92093,CALIFORNIA,SAN DIEGO,1,CA,6073
3146,92096,CALIFORNIA,SAN DIEGO,1,CA,6073
3147,92101,CALIFORNIA,SAN DIEGO,1,CA,6073
3148,92102,CALIFORNIA,SAN DIEGO,1,CA,6073
3149,92103,CALIFORNIA,SAN DIEGO,1,CA,6073
3150,92104,CALIFORNIA,SAN DIEGO,1,CA,6073
3151,92105,CALIFORNIA,SAN DIEGO,1,CA,6073
3152,92106,CALIFORNIA,SAN DIEGO,1,CA,6073
3153,92107,CALIFORNIA,SAN DIEGO,1,CA,6073
3154,92108,CALIFORNIA,SAN DIEGO,1,CA,6073
3155,92109,CALIFORNIA,SAN DIEGO,1,CA,6073
3156,92110,CALIFORNIA,SAN DIEGO,1,CA,6073
3157,92111,CALIFORNIA,SAN DIEGO,1,CA,6073
3158,92112,CALIFORNIA,SAN DIEGO,1,CA,6073
3159,92113,CALIFORNIA,SAN DIEGO,1,CA,6073
3160,92114,CALIFORNIA,SAN DIEGO,1,CA,6073
3161,92115,CALIFORNIA,SAN DIEGO,1,CA,6073
3162,92116,CALIFORNIA,SAN DIEGO,1,CA,6073
3163,92117,CALIFORNIA,SAN DIEGO,1,CA,6073
3164,92118,CALIFORNIA,SAN DIEGO,1,CA,6073
3165,92119,CALIFORNIA,SAN DIEGO,1,CA,6073
3166,92120,CALIFORNIA,SAN DIEGO,1,CA,6073
3167,92121,CALIFORNIA,SAN DIEGO,1,CA,6073
3168,92122,CALIFORNIA,SAN DIEGO,1,CA,6073
3169,92123,CALIFORNIA,SAN DIEGO,1,CA,6073
3170,92124,CALIFORNIA,SAN DIEGO,1,CA,6073
3171,92126,CALIFORNIA,SAN DIEGO,1,CA,6073
3172,92127,CALIFORNIA,SAN DIEGO,1,CA,6073
3173,92128,CALIFORNIA,SAN DIEGO,1,CA,6073
3174,92129,CALIFORNIA,SAN DIEGO,1,CA,6073
3175,92130,CALIFORNIA,SAN DIEGO,1,CA,6073
3176,92131,CALIFORNIA,SAN DIEGO,1,CA,6073
3177,92132,CALIFORNIA,SAN DIEGO,1,CA,6073
3178,92134,CALIFORNIA,SAN DIEGO,1,CA,6073
3179,92135,CALIFORNIA,SAN DIEGO,1,CA,6073
3180,92136,CALIFORNIA,SAN DIEGO,1,CA,6073
3181,92137,CALIFORNIA,SAN DIEGO,1,CA,6073
3182,92138,CALIFORNIA,SAN DIEGO,1,CA,6073
3183,92139,CALIFORNIA,SAN DIEGO,1,CA,6073
3184,92140,CALIFORNIA,SAN DIEGO,1,CA,6073
3185,92142,CALIFORNIA,SAN DIEGO,1,CA,6073
3186,92143,CALIFORNIA,SAN DIEGO,1,CA,6073
3187,92145,CALIFORNIA,SAN DIEGO,1,CA,6073
3188,92147,CALIFORNIA,SAN DIEGO,1,CA,6073
3189,92149,CALIFORNIA,SAN DIEGO,1,CA,6073
3190,92150,CALIFORNIA,SAN DIEGO,1,CA,6073
3191,92152,CALIFORNIA,SAN DIEGO,1,CA,6073
3192,92153,CALIFORNIA,SAN DIEGO,1,CA,6073
3193,92154,CALIFORNIA,SAN DIEGO,1,CA,6073
3194,92155,CALIFORNIA,SAN DIEGO,1,CA,6073
3195,92158,CALIFORNIA,SAN DIEGO,1,CA,6073
3196,92159,CALIFORNIA,SAN DIEGO,1,CA,6073
3197,92160,CALIFORNIA,SAN DIEGO,1,CA,6073
3198,92161,CALIFORNIA,SAN DIEGO,1,CA,6073
3199,92163,CALIFORNIA,SAN DIEGO,1,CA,6073
3200,92165,CALIFORNIA,SAN DIEGO,1,CA,6073
3201,92166,CALIFORNIA,SAN DIEGO,1,CA,6073
3202,92167,CALIFORNIA,SAN DIEGO,1,CA,6073
3203,92168,CALIFORNIA,SAN DIEGO,1,CA,6073
3204,92169,CALIFORNIA,SAN DIEGO,1,CA,6073
3205,92170,CALIFORNIA,SAN DIEGO,1,CA,6073
3206,92171,CALIFORNIA,SAN DIEGO,1,CA,6073
3207,92172,CALIFORNIA,SAN DIEGO,1,CA,6073
3208,92173,CALIFORNIA,SAN DIEGO,1,CA,6073
3209,92174,CALIFORNIA,SAN DIEGO,1,CA,6073
3210,92175,CALIFORNIA,SAN DIEGO,1,CA,6073
3211,92176,CALIFORNIA,SAN DIEGO,1,CA,6073
3212,92177,CALIFORNIA,SAN DIEGO,1,CA,6073
3213,92178,CALIFORNIA,SAN DIEGO,1,CA,6073
3214,92179,CALIFORNIA,SAN DIEGO,1,CA,6073
3215,92182,CALIFORNIA,SAN DIEGO,1,CA,6073
3216,92191,CALIFORNIA,SAN DIEGO,1,CA,6073
3217,92192,CALIFORNIA,SAN DIEGO,1,CA,6073
3218,92193,CALIFORNIA,SAN DIEGO,1,CA,6073
3219,92195,CALIFORNIA,SAN DIEGO,1,CA,6073
3220,92196,CALIFORNIA,SAN DIEGO,1,CA,6073
3221,92197,CALIFORNIA,SAN DIEGO,1,CA,6073
3222,92198,CALIFORNIA,SAN DIEGO,1,CA,6073
3223,92199,CALIFORNIA,SAN DIEGO,1,CA,6073
3224,92397,CALIFORNIA,LOS ANGELES,1,CA,6037
3225,92536,CALIFORNIA,SAN DIEGO,1,CA,6073
3226,92672,CALIFORNIA,SAN DIEGO,1,CA,6073
3227,93001,CALIFORNIA,VENTURA,1,CA,6111
3228,93002,CALIFORNIA,VENTURA,1,CA,6111
3229,93003,CALIFORNIA,VENTURA,1,CA,6111
3230,93004,CALIFORNIA,VENTURA,1,CA,6111
3231,93005,CALIFORNIA,VENTURA,1,CA,6111
3232,93006,CALIFORNIA,VENTURA,1,CA,6111
3233,93007,CALIFORNIA,VENTURA,1,CA,6111
3234,93009,CALIFORNIA,VENTURA,1,CA,6111
3235,93010,CALIFORNIA,VENTURA,1,CA,6111
3236,93011,CALIFORNIA,VENTURA,1,CA,6111
3237,93012,CALIFORNIA,VENTURA,1,CA,6111
3238,93013,CALIFORNIA,SANTA BARBARA,1,CA,6083
3239,93014,CALIFORNIA,SANTA BARBARA,1,CA,6083
3240,93015,CALIFORNIA,VENTURA,1,CA,6111
3241,93016,CALIFORNIA,VENTURA,1,CA,6111
3242,93020,CALIFORNIA,VENTURA,1,CA,6111
3243,93021,CALIFORNIA,VENTURA,1,CA,6111
3244,93022,CALIFORNIA,VENTURA,1,CA,6111
3245,93023,CALIFORNIA,VENTURA,1,CA,6111
3246,93024,CALIFORNIA,VENTURA,1,CA,6111
3247,93030,CALIFORNIA,VENTURA,1,CA,6111
3248,93031,CALIFORNIA,VENTURA,1,CA,6111
3249,93032,CALIFORNIA,VENTURA,1,CA,6111
3250,93033,CALIFORNIA,VENTURA,1,CA,6111
3251,93034,CALIFORNIA,VENTURA,1,CA,6111
3252,93035,CALIFORNIA,VENTURA,1,CA,6111
3253,93036,CALIFORNIA,VENTURA,1,CA,6111
3254,93040,CALIFORNIA,VENTURA,1,CA,6111
3255,93041,CALIFORNIA,VENTURA,1,CA,6111
3256,93042,CALIFORNIA,VENTURA,1,CA,6111
3257,93043,CALIFORNIA,VENTURA,1,CA,6111
3258,93044,CALIFORNIA,VENTURA,1,CA,6111
3259,93060,CALIFORNIA,VENTURA,1,CA,6111
3260,93061,CALIFORNIA,VENTURA,1,CA,6111
3261,93062,CALIFORNIA,VENTURA,1,CA,6111
3262,93063,CALIFORNIA,VENTURA,1,CA,6111
3263,93064,CALIFORNIA,VENTURA,1,CA,6111
3264,93065,CALIFORNIA,VENTURA,1,CA,6111
3265,93066,CALIFORNIA,VENTURA,1,CA,6111
3266,93067,CALIFORNIA,SANTA BARBARA,1,CA,6083
3267,93094,CALIFORNIA,VENTURA,1,CA,6111
3268,93099,CALIFORNIA,VENTURA,1,CA,6111
3269,93101,CALIFORNIA,SANTA BARBARA,1,CA,6083
3270,93102,CALIFORNIA,SANTA BARBARA,1,CA,6083
3271,93103,CALIFORNIA,SANTA BARBARA,1,CA,6083
3272,93105,CALIFORNIA,SANTA BARBARA,1,CA,6083
3273,93106,CALIFORNIA,SANTA BARBARA,1,CA,6083
3274,93108,CALIFORNIA,SANTA BARBARA,1,CA,6083
3275,93109,CALIFORNIA,SANTA BARBARA,1,CA,6083
3276,93110,CALIFORNIA,SANTA BARBARA,1,CA,6083
3277,93111,CALIFORNIA,SANTA BARBARA,1,CA,6083
3278,93116,CALIFORNIA,SANTA BARBARA,1,CA,6083
3279,93117,CALIFORNIA,SANTA BARBARA,1,CA,6083
3280,93118,CALIFORNIA,SANTA BARBARA,1,CA,6083
3281,93120,CALIFORNIA,SANTA BARBARA,1,CA,6083
3282,93121,CALIFORNIA,SANTA BARBARA,1,CA,6083
3283,93130,CALIFORNIA,SANTA BARBARA,1,CA,6083
3284,93140,CALIFORNIA,SANTA BARBARA,1,CA,6083
3285,93150,CALIFORNIA,SANTA BARBARA,1,CA,6083
3286,93160,CALIFORNIA,SANTA BARBARA,1,CA,6083
3287,93190,CALIFORNIA,SANTA BARBARA,1,CA,6083
3288,93199,CALIFORNIA,SANTA BARBARA,1,CA,6083
3289,93225,CALIFORNIA,VENTURA,1,CA,6111
3290,93243,CALIFORNIA,LOS ANGELES,1,CA,6037
3291,93252,CALIFORNIA,SANTA BARBARA,1,CA,6083
3292,93254,CALIFORNIA,SANTA BARBARA,1,CA,6083
3293,93427,CALIFORNIA,SANTA BARBARA,1,CA,6083
3294,93429,CALIFORNIA,SANTA BARBARA,1,CA,6083
3295,93434,CALIFORNIA,SANTA BARBARA,1,CA,6083
3296,93436,CALIFORNIA,SANTA BARBARA,1,CA,6083
3297,93437,CALIFORNIA,SANTA BARBARA,1,CA,6083
3298,93438,CALIFORNIA,SANTA BARBARA,1,CA,6083
3299,93440,CALIFORNIA,SANTA BARBARA,1,CA,6083
3300,93441,CALIFORNIA,SANTA BARBARA,1,CA,6083
3301,93454,CALIFORNIA,SANTA BARBARA,1,CA,6083
3302,93455,CALIFORNIA,SANTA BARBARA,1,CA,6083
3303,93456,CALIFORNIA,SANTA BARBARA,1,CA,6083
3304,93457,CALIFORNIA,SANTA BARBARA,1,CA,6083
3305,93458,CALIFORNIA,SANTA BARBARA,1,CA,6083
3306,93460,CALIFORNIA,SANTA BARBARA,1,CA,6083
3307,93463,CALIFORNIA,SANTA BARBARA,1,CA,6083
3308,93464,CALIFORNIA,SANTA BARBARA,1,CA,6083
3309,93510,CALIFORNIA,LOS ANGELES,1,CA,6037
3310,93532,CALIFORNIA,LOS ANGELES,1,CA,6037
3311,93534,CALIFORNIA,LOS ANGELES,1,CA,6037
3312,93535,CALIFORNIA,LOS ANGELES,1,CA,6037
3313,93536,CALIFORNIA,LOS ANGELES,1,CA,6037
3314,93539,CALIFORNIA,LOS ANGELES,1,CA,6037
3315,93543,CALIFORNIA,LOS ANGELES,1,CA,6037
3316,93544,CALIFORNIA,LOS ANGELES,1,CA,6037
3317,93550,CALIFORNIA,LOS ANGELES,1,CA,6037
3318,93551,CALIFORNIA,LOS ANGELES,1,CA,6037
3319,93552,CALIFORNIA,LOS ANGELES,1,CA,6037
3320,93553,CALIFORNIA,LOS ANGELES,1,CA,6037
3321,93560,CALIFORNIA,LOS ANGELES,1,CA,6037
3322,93563,CALIFORNIA,LOS ANGELES,1,CA,6037
3323,93584,CALIFORNIA,LOS ANGELES,1,CA,6037
3324,93586,CALIFORNIA,LOS ANGELES,1,CA,6037
3325,93590,CALIFORNIA,LOS ANGELES,1,CA,6037
3326,93591,CALIFORNIA,LOS ANGELES,1,CA,6037
3327,93599,CALIFORNIA,LOS ANGELES,1,CA,6037
3328,93601,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3329,93623,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3330,93653,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3331,94002,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3332,94005,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3333,94010,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3334,94011,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3335,94014,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3336,94015,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3337,94017,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3338,94018,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3339,94019,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3340,94020,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3341,94021,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3342,94025,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3343,94026,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3344,94027,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3345,94028,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3346,94030,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3347,94037,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3348,94038,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3349,94044,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3350,94060,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3351,94061,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3352,94062,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3353,94063,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3354,94064,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3355,94065,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3356,94066,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3357,94070,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3358,94074,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3359,94080,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3360,94083,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3361,94112,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3362,94125,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3363,94128,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3364,94134,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3365,94303,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3366,94401,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3367,94402,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3368,94403,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3369,94404,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3370,94497,CALIFORNIA,SAN FRANCISCO,6,CA,6081
3371,94501,CALIFORNIA,REDWOOD COAST,1,CA,6001
3372,94502,CALIFORNIA,REDWOOD COAST,1,CA,6001
3373,94505,CALIFORNIA,REDWOOD COAST,1,CA,6001
3374,94514,CALIFORNIA,REDWOOD COAST,1,CA,6001
3375,94536,CALIFORNIA,REDWOOD COAST,1,CA,6001
3376,94537,CALIFORNIA,REDWOOD COAST,1,CA,6001
3377,94538,CALIFORNIA,REDWOOD COAST,1,CA,6001
3378,94539,CALIFORNIA,REDWOOD COAST,1,CA,6001
3379,94540,CALIFORNIA,REDWOOD COAST,1,CA,6001
3380,94541,CALIFORNIA,REDWOOD COAST,1,CA,6001
3381,94542,CALIFORNIA,REDWOOD COAST,1,CA,6001
3382,94543,CALIFORNIA,REDWOOD COAST,1,CA,6001
3383,94544,CALIFORNIA,REDWOOD COAST,1,CA,6001
3384,94545,CALIFORNIA,REDWOOD COAST,1,CA,6001
3385,94546,CALIFORNIA,REDWOOD COAST,1,CA,6001
3386,94550,CALIFORNIA,REDWOOD COAST,1,CA,6001
3387,94551,CALIFORNIA,REDWOOD COAST,1,CA,6001
3388,94552,CALIFORNIA,REDWOOD COAST,1,CA,6001
3389,94555,CALIFORNIA,REDWOOD COAST,1,CA,6001
3390,94557,CALIFORNIA,REDWOOD COAST,1,CA,6001
3391,94560,CALIFORNIA,REDWOOD COAST,1,CA,6001
3392,94566,CALIFORNIA,REDWOOD COAST,1,CA,6001
3393,94568,CALIFORNIA,REDWOOD COAST,1,CA,6001
3394,94577,CALIFORNIA,REDWOOD COAST,1,CA,6001
3395,94578,CALIFORNIA,REDWOOD COAST,1,CA,6001
3396,94579,CALIFORNIA,REDWOOD COAST,1,CA,6001
3397,94580,CALIFORNIA,REDWOOD COAST,1,CA,6001
3398,94586,CALIFORNIA,REDWOOD COAST,1,CA,6001
3399,94587,CALIFORNIA,REDWOOD COAST,1,CA,6001
3400,94588,CALIFORNIA,REDWOOD COAST,1,CA,6001
3401,94601,CALIFORNIA,REDWOOD COAST,1,CA,6001
3402,94602,CALIFORNIA,REDWOOD COAST,1,CA,6001
3403,94603,CALIFORNIA,REDWOOD COAST,1,CA,6001
3404,94604,CALIFORNIA,REDWOOD COAST,1,CA,6001
3405,94605,CALIFORNIA,REDWOOD COAST,1,CA,6001
3406,94606,CALIFORNIA,REDWOOD COAST,1,CA,6001
3407,94607,CALIFORNIA,REDWOOD COAST,1,CA,6001
3408,94608,CALIFORNIA,REDWOOD COAST,1,CA,6001
3409,94609,CALIFORNIA,REDWOOD COAST,1,CA,6001
3410,94610,CALIFORNIA,REDWOOD COAST,1,CA,6001
3411,94611,CALIFORNIA,REDWOOD COAST,1,CA,6001
3412,94612,CALIFORNIA,REDWOOD COAST,1,CA,6001
3413,94613,CALIFORNIA,REDWOOD COAST,1,CA,6001
3414,94614,CALIFORNIA,REDWOOD COAST,1,CA,6001
3415,94615,CALIFORNIA,REDWOOD COAST,1,CA,6001
3416,94618,CALIFORNIA,REDWOOD COAST,1,CA,6001
3417,94619,CALIFORNIA,REDWOOD COAST,1,CA,6001
3418,94620,CALIFORNIA,REDWOOD COAST,1,CA,6001
3419,94621,CALIFORNIA,REDWOOD COAST,1,CA,6001
3420,94623,CALIFORNIA,REDWOOD COAST,1,CA,6001
3421,94624,CALIFORNIA,REDWOOD COAST,1,CA,6001
3422,94661,CALIFORNIA,REDWOOD COAST,1,CA,6001
3423,94662,CALIFORNIA,REDWOOD COAST,1,CA,6001
3424,94666,CALIFORNIA,REDWOOD COAST,1,CA,6001
3425,94701,CALIFORNIA,REDWOOD COAST,1,CA,6001
3426,94702,CALIFORNIA,REDWOOD COAST,1,CA,6001
3427,94703,CALIFORNIA,REDWOOD COAST,1,CA,6001
3428,94704,CALIFORNIA,REDWOOD COAST,1,CA,6001
3429,94705,CALIFORNIA,REDWOOD COAST,1,CA,6001
3430,94706,CALIFORNIA,REDWOOD COAST,1,CA,6001
3431,94707,CALIFORNIA,REDWOOD COAST,1,CA,6001
3432,94708,CALIFORNIA,REDWOOD COAST,1,CA,6001
3433,94709,CALIFORNIA,REDWOOD COAST,1,CA,6001
3434,94710,CALIFORNIA,REDWOOD COAST,1,CA,6001
3435,94712,CALIFORNIA,REDWOOD COAST,1,CA,6001
3436,94720,CALIFORNIA,REDWOOD COAST,1,CA,6001
3437,95035,CALIFORNIA,REDWOOD COAST,1,CA,6001
3438,95306,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3439,95311,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3440,95318,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3441,95321,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3442,95325,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3443,95329,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3444,95338,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3445,95345,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3446,95369,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3447,95377,CALIFORNIA,REDWOOD COAST,1,CA,6001
3448,95389,CALIFORNIA,SAN DIEGO COUNTY COASTAL AREAS,18,CA,6043
3449,95391,CALIFORNIA,REDWOOD COAST,1,CA,6001
3450,95501,CALIFORNIA,HUMBOLDT,2,CA,6023
3451,95502,CALIFORNIA,HUMBOLDT,2,CA,6023
3452,95503,CALIFORNIA,HUMBOLDT,2,CA,6023
3453,95511,CALIFORNIA,HUMBOLDT,2,CA,6023
3454,95514,CALIFORNIA,HUMBOLDT,2,CA,6023
3455,95518,CALIFORNIA,HUMBOLDT,2,CA,6023
3456,95519,CALIFORNIA,HUMBOLDT,2,CA,6023
3457,95521,CALIFORNIA,HUMBOLDT,2,CA,6023
3458,95524,CALIFORNIA,HUMBOLDT,2,CA,6023
3459,95525,CALIFORNIA,HUMBOLDT,2,CA,6023
3460,95526,CALIFORNIA,HUMBOLDT,2,CA,6023
3461,95528,CALIFORNIA,HUMBOLDT,2,CA,6023
3462,95534,CALIFORNIA,HUMBOLDT,2,CA,6023
3463,95536,CALIFORNIA,HUMBOLDT,2,CA,6023
3464,95537,CALIFORNIA,HUMBOLDT,2,CA,6023
3465,95540,CALIFORNIA,HUMBOLDT,2,CA,6023
3466,95542,CALIFORNIA,HUMBOLDT,2,CA,6023
3467,95545,CALIFORNIA,HUMBOLDT,2,CA,6023
3468,95546,CALIFORNIA,HUMBOLDT,2,CA,6023
3469,95547,CALIFORNIA,HUMBOLDT,2,CA,6023
3470,95549,CALIFORNIA,HUMBOLDT,2,CA,6023
3471,95550,CALIFORNIA,HUMBOLDT,2,CA,6023
3472,95551,CALIFORNIA,HUMBOLDT,2,CA,6023
3473,95553,CALIFORNIA,HUMBOLDT,2,CA,6023
3474,95554,CALIFORNIA,HUMBOLDT,2,CA,6023
3475,95555,CALIFORNIA,HUMBOLDT,2,CA,6023
3476,95556,CALIFORNIA,HUMBOLDT,2,CA,6023
3477,95558,CALIFORNIA,HUMBOLDT,2,CA,6023
3478,95559,CALIFORNIA,HUMBOLDT,2,CA,6023
3479,95560,CALIFORNIA,HUMBOLDT,2,CA,6023
3480,95562,CALIFORNIA,HUMBOLDT,2,CA,6023
3481,95564,CALIFORNIA,HUMBOLDT,2,CA,6023
3482,95565,CALIFORNIA,HUMBOLDT,2,CA,6023
3483,95568,CALIFORNIA,HUMBOLDT,2,CA,6023
3484,95569,CALIFORNIA,HUMBOLDT,2,CA,6023
3485,95570,CALIFORNIA,HUMBOLDT,2,CA,6023
3486,95571,CALIFORNIA,HUMBOLDT,2,CA,6023
3487,95573,CALIFORNIA,HUMBOLDT,2,CA,6023
3488,95587,CALIFORNIA,HUMBOLDT,2,CA,6023
3489,95589,CALIFORNIA,HUMBOLDT,2,CA,6023
3490,96742,HAWAII,OAHU SOUTH SHORE,1,HI,15005
3491,97812,OREGON,SOUTH CENTRAL OREGON COAST,1,OR,41021
3492,97814,OREGON,NORTHERN OREGON COAST,7,OR,41001
3493,97819,OREGON,NORTHERN OREGON COAST,7,OR,41001
3494,97823,OREGON,SOUTH CENTRAL OREGON COAST,1,OR,41021
3495,97830,OREGON,SOUTH CENTRAL OREGON COAST,1,OR,41021
3496,97833,OREGON,NORTHERN OREGON COAST,7,OR,41001
3497,97834,OREGON,NORTHERN OREGON COAST,7,OR,41001
3498,97837,OREGON,NORTHERN OREGON COAST,7,OR,41001
3499,97840,OREGON,NORTHERN OREGON COAST,7,OR,41001
3500,97867,OREGON,NORTHERN OREGON COAST,7,OR,41001
3501,97870,OREGON,NORTHERN OREGON COAST,7,OR,41001
3502,97877,OREGON,NORTHERN OREGON COAST,7,OR,41001
3503,97883,OREGON,NORTHERN OREGON COAST,7,OR,41001
3504,97884,OREGON,NORTHERN OREGON COAST,7,OR,41001
3505,97905,OREGON,NORTHERN OREGON COAST,7,OR,41001
3506,97907,OREGON,NORTHERN OREGON COAST,7,OR,41001
3507,98520,WASHINGTON,GRAYS HARBOR,1,WA,53027
3508,98526,WASHINGTON,GRAYS HARBOR,1,WA,53027
3509,98527,WASHINGTON,PACIFIC,1,WA,53049
3510,98535,WASHINGTON,GRAYS HARBOR,1,WA,53027
3511,98536,WASHINGTON,GRAYS HARBOR,1,WA,53027
3512,98537,WASHINGTON,GRAYS HARBOR,1,WA,53027
3513,98541,WASHINGTON,GRAYS HARBOR,1,WA,53027
3514,98547,WASHINGTON,GRAYS HARBOR,1,WA,53027
3515,98550,WASHINGTON,GRAYS HARBOR,1,WA,53027
3516,98552,WASHINGTON,GRAYS HARBOR,1,WA,53027
3517,98554,WASHINGTON,PACIFIC,1,WA,53049
3518,98557,WASHINGTON,GRAYS HARBOR,1,WA,53027
3519,98559,WASHINGTON,GRAYS HARBOR,1,WA,53027
3520,98561,WASHINGTON,PACIFIC,1,WA,53049
3521,98562,WASHINGTON,GRAYS HARBOR,1,WA,53027
3522,98563,WASHINGTON,GRAYS HARBOR,1,WA,53027
3523,98566,WASHINGTON,GRAYS HARBOR,1,WA,53027
3524,98568,WASHINGTON,GRAYS HARBOR,1,WA,53027
3525,98569,WASHINGTON,GRAYS HARBOR,1,WA,53027
3526,98571,WASHINGTON,GRAYS HARBOR,1,WA,53027
3527,98572,WASHINGTON,PACIFIC,1,WA,53049
3528,98575,WASHINGTON,GRAYS HARBOR,1,WA,53027
3529,98577,WASHINGTON,PACIFIC,1,WA,53049
3530,98579,WASHINGTON,GRAYS HARBOR,1,WA,53027
3531,98583,WASHINGTON,GRAYS HARBOR,1,WA,53027
3532,98586,WASHINGTON,PACIFIC,1,WA,53049
3533,98587,WASHINGTON,GRAYS HARBOR,1,WA,53027
3534,98590,WASHINGTON,PACIFIC,1,WA,53049
3535,98595,WASHINGTON,GRAYS HARBOR,1,WA,53027
3536,98614,WASHINGTON,PACIFIC,1,WA,53049
3537,98624,WASHINGTON,PACIFIC,1,WA,53049
3538,98631,WASHINGTON,PACIFIC,1,WA,53049
3539,98637,WASHINGTON,PACIFIC,1,WA,53049
3540,98638,WASHINGTON,PACIFIC,1,WA,53049
3541,98640,WASHINGTON,PACIFIC,1,WA,53049
3542,98641,WASHINGTON,PACIFIC,1,WA,53049
3543,98644,WASHINGTON,PACIFIC,1,WA,53049
3544,99301,WASHINGTON,SOUTH COAST,4,WA,53021
3545,99302,WASHINGTON,SOUTH COAST,4,WA,53021
3546,99326,WASHINGTON,SOUTH COAST,4,WA,53021
3547,99330,WASHINGTON,SOUTH COAST,4,WA,53021
3548,99335,WASHINGTON,SOUTH COAST,4,WA,53021
3549,99343,WASHINGTON,SOUTH COAST,4,WA,53021
3550,99344,WASHINGTON,SOUTH COAST,4,WA,53021
3551,99371,WASHINGTON,SOUTH COAST,4,WA,53021
